event_name,event_timestamp,user_pseudo_id,from_prev_event,session
onboarding_welcome_screen,1538377541628018,461ddabab411906ab73885b37480b737,15.411009,1139
passed,1538377573850056,461ddabab411906ab73885b37480b737,32.222038,1139
onboarding_welcome_screen,1538424904189002,461fa3ae184d5fd684ee927c67d66f65,,1140
onboarding_otherLogin__show,1538424909249005,461fa3ae184d5fd684ee927c67d66f65,5.060003,1140
onboarding_otherLogin__close,1538424912466009,461fa3ae184d5fd684ee927c67d66f65,3.217004,1140
onboarding__chooseLoginType,1538424914499012,461fa3ae184d5fd684ee927c67d66f65,2.033003,1140
onboarding_privacy_policyShown,1538424914542013,461fa3ae184d5fd684ee927c67d66f65,0.043001,1140
onboarding_login_Type2,1538424914551014,461fa3ae184d5fd684ee927c67d66f65,0.009001,1140
onboarding_privacy_policyAccepted,1538424916217017,461fa3ae184d5fd684ee927c67d66f65,1.666003,1140
onboarding_otherLogin__show,1538424925182005,461fa3ae184d5fd684ee927c67d66f65,8.964988,1140
onboarding_welcome_screen,1538424926865010,461fa3ae184d5fd684ee927c67d66f65,1.6830049999999999,1140
onboarding_welcome_screen,1538424934836050,461fa3ae184d5fd684ee927c67d66f65,7.9710399999999995,1140
onboarding_welcome_screen,1538424940119080,461fa3ae184d5fd684ee927c67d66f65,5.28303,1140
onboarding_welcome_screen,1538424943639086,461fa3ae184d5fd684ee927c67d66f65,3.520006,1140
passed,1538424944881094,461fa3ae184d5fd684ee927c67d66f65,1.242008,1140
onboarding_welcome_screen,1538426555754002,463a6595d7d1ee755f5bf7229f708c38,,1141
onboarding__chooseLoginType,1538426610949144,463a6595d7d1ee755f5bf7229f708c38,55.195142000000004,1141
onboarding_privacy_policyShown,1538426611006145,463a6595d7d1ee755f5bf7229f708c38,0.057000999999999996,1141
onboarding_login_Type1,1538426611023146,463a6595d7d1ee755f5bf7229f708c38,0.017001,1141
onboarding_privacy_policyAccepted,1538426612582154,463a6595d7d1ee755f5bf7229f708c38,1.559008,1141
onboarding__loginFailure,1538426699295004,463a6595d7d1ee755f5bf7229f708c38,86.71285,1141
onboarding_login_Type1_cancel,1538426699296005,463a6595d7d1ee755f5bf7229f708c38,0.001001,1141
onboarding__chooseLoginType,1538426700818016,463a6595d7d1ee755f5bf7229f708c38,1.522011,1141
onboarding_login_Type1,1538426700829017,463a6595d7d1ee755f5bf7229f708c38,0.011001,1141
onboarding_welcome_screen,1538426771748008,463a6595d7d1ee755f5bf7229f708c38,70.918991,1141
onboarding_welcome_screen,1538426789101002,463a6595d7d1ee755f5bf7229f708c38,17.352994,1141
passed,1538426809504017,463a6595d7d1ee755f5bf7229f708c38,20.403015,1141
onboarding_welcome_screen,1538352607333002,4680961f7b8f5655174428414a587162,,1142
onboarding_otherLogin__show,1538352614550006,4680961f7b8f5655174428414a587162,7.217003999999999,1142
onboarding_otherLogin__close,1538352617248011,4680961f7b8f5655174428414a587162,2.6980049999999998,1142
lost,1538352617248012,4680961f7b8f5655174428414a587162,1e-06,1142
onboarding_welcome_screen,1538405232499002,4699bfc48194849139003ee245c1651f,,1143
onboarding__chooseLoginType,1538405257620002,4699bfc48194849139003ee245c1651f,25.121,1143
onboarding_privacy_policyShown,1538405257687003,4699bfc48194849139003ee245c1651f,0.067001,1143
onboarding_login_Type2,1538405257699004,4699bfc48194849139003ee245c1651f,0.012001000000000001,1143
onboarding_privacy_policyDecline,1538405261914008,4699bfc48194849139003ee245c1651f,4.215004,1143
onboarding_otherLogin__show,1538405264292011,4699bfc48194849139003ee245c1651f,2.378003,1143
onboarding_otherLogin__chooseLoginType,1538405268978014,4699bfc48194849139003ee245c1651f,4.6860029999999995,1143
onboarding_welcome_screen,1538405283926002,4699bfc48194849139003ee245c1651f,14.947988,1143
onboarding_welcome_screen,1538405310051004,4699bfc48194849139003ee245c1651f,26.125002,1143
onboarding_welcome_screen,1538405320142009,4699bfc48194849139003ee245c1651f,10.091005000000001,1143
passed,1538405406428053,4699bfc48194849139003ee245c1651f,86.28604399999999,1143
onboarding_welcome_screen,1538386048983002,46a1b165c3109b1211294a9e8efc89e7,,1144
onboarding_otherLogin__show,1538386061505008,46a1b165c3109b1211294a9e8efc89e7,12.522006,1144
onboarding_welcome_screen,1538386063831007,46a1b165c3109b1211294a9e8efc89e7,2.3259990000000004,1144
onboarding_welcome_screen,1538386065955018,46a1b165c3109b1211294a9e8efc89e7,2.124011,1144
onboarding_welcome_screen,1538386071949059,46a1b165c3109b1211294a9e8efc89e7,5.994041,1144
onboarding_welcome_screen,1538386076290079,46a1b165c3109b1211294a9e8efc89e7,4.341019999999999,1144
passed,1538386077260089,46a1b165c3109b1211294a9e8efc89e7,0.97001,1144
onboarding_welcome_screen,1538395825833002,46a61307194b11acbd1ab30477af8236,,1145
onboarding__chooseLoginType,1538395838163007,46a61307194b11acbd1ab30477af8236,12.330005,1145
onboarding_privacy_policyShown,1538395838319008,46a61307194b11acbd1ab30477af8236,0.156001,1145
onboarding_login_Type1,1538395838363009,46a61307194b11acbd1ab30477af8236,0.044001,1145
onboarding_privacy_policyAccepted,1538395841020002,46a61307194b11acbd1ab30477af8236,2.656993,1145
onboarding__loginFailure,1538395853068005,46a61307194b11acbd1ab30477af8236,12.048003,1145
onboarding_login_Type1_cancel,1538395853070006,46a61307194b11acbd1ab30477af8236,0.002001,1145
onboarding__chooseLoginType,1538395854351012,46a61307194b11acbd1ab30477af8236,1.2810059999999999,1145
onboarding_login_Type2,1538395854372013,46a61307194b11acbd1ab30477af8236,0.021001,1145
onboarding__loginFailure,1538395855468015,46a61307194b11acbd1ab30477af8236,1.0960020000000001,1145
onboarding_welcome_screen,1538395855603018,46a61307194b11acbd1ab30477af8236,0.13500299999999998,1145
onboarding__loginFailure,1538395855710024,46a61307194b11acbd1ab30477af8236,0.10700599999999999,1145
onboarding_welcome_screen,1538395855767026,46a61307194b11acbd1ab30477af8236,0.057002,1145
onboarding_welcome_screen,1538395862840031,46a61307194b11acbd1ab30477af8236,7.073005,1145
onboarding_welcome_screen,1538395869118037,46a61307194b11acbd1ab30477af8236,6.2780059999999995,1145
onboarding_welcome_screen,1538395872950043,46a61307194b11acbd1ab30477af8236,3.832006,1145
passed,1538395877291051,46a61307194b11acbd1ab30477af8236,4.341008,1145
onboarding_welcome_screen,1538376490470002,46a8e76f2e32c468636babcd576405ce,,1146
onboarding__chooseLoginType,1538376519625004,46a8e76f2e32c468636babcd576405ce,29.155002000000003,1146
onboarding_privacy_policyShown,1538376519675005,46a8e76f2e32c468636babcd576405ce,0.050001,1146
onboarding_login_Type1,1538376519685006,46a8e76f2e32c468636babcd576405ce,0.010001000000000001,1146
onboarding_privacy_policyAccepted,1538376521737009,46a8e76f2e32c468636babcd576405ce,2.052003,1146
onboarding_welcome_screen,1538376556089009,46a8e76f2e32c468636babcd576405ce,34.352,1146
onboarding_welcome_screen,1538376574999041,46a8e76f2e32c468636babcd576405ce,18.910032,1146
passed,1538376582951088,46a8e76f2e32c468636babcd576405ce,7.952047,1146
onboarding_welcome_screen,1538410573309002,46ae03c97f9f62246954e38ab508e39e,,1147
onboarding__chooseLoginType,1538410577954009,46ae03c97f9f62246954e38ab508e39e,4.645007,1147
onboarding_privacy_policyShown,1538410578040010,46ae03c97f9f62246954e38ab508e39e,0.086001,1147
onboarding_login_Type1,1538410578054011,46ae03c97f9f62246954e38ab508e39e,0.014001,1147
onboarding_privacy_policyAccepted,1538410579305016,46ae03c97f9f62246954e38ab508e39e,1.251005,1147
onboarding_welcome_screen,1538410594294010,46ae03c97f9f62246954e38ab508e39e,14.988994,1147
onboarding_welcome_screen,1538410600955039,46ae03c97f9f62246954e38ab508e39e,6.661028999999999,1147
passed,1538410603836053,46ae03c97f9f62246954e38ab508e39e,2.881014,1147
onboarding_welcome_screen,1538355850594003,46b89fee9c51852fa91bb25fd1a5cbc7,,1148
onboarding_otherLogin__show,1538355862035002,46b89fee9c51852fa91bb25fd1a5cbc7,11.440999,1148
onboarding_otherLogin__chooseLoginType,1538355864939005,46b89fee9c51852fa91bb25fd1a5cbc7,2.904003,1148
onboarding_otherLogin_privacy_policyShown,1538355865011006,46b89fee9c51852fa91bb25fd1a5cbc7,0.072001,1148
onboarding_welcome_screen,1538355901029002,46b89fee9c51852fa91bb25fd1a5cbc7,36.017996000000004,1148
onboarding_welcome_screen,1538355926214003,46b89fee9c51852fa91bb25fd1a5cbc7,25.185001,1148
onboarding_welcome_screen,1538355931079003,46b89fee9c51852fa91bb25fd1a5cbc7,4.865,1148
passed,1538355935442039,46b89fee9c51852fa91bb25fd1a5cbc7,4.363036,1148
onboarding_welcome_screen,1538346583390002,46e06f8ec16df03de823177bd51ccab0,,1149
passed,1538346590077007,46e06f8ec16df03de823177bd51ccab0,6.687005,1149
onboarding_welcome_screen,1538424740184002,46eb12785d3e4ffcf9a566d6a2c3a524,,1150
onboarding__chooseLoginType,1538424746447028,46eb12785d3e4ffcf9a566d6a2c3a524,6.263026,1150
onboarding_privacy_policyShown,1538424746485029,46eb12785d3e4ffcf9a566d6a2c3a524,0.038001,1150
onboarding_login_Type2,1538424746494030,46eb12785d3e4ffcf9a566d6a2c3a524,0.009001,1150
onboarding_privacy_policyAccepted,1538424748094037,46eb12785d3e4ffcf9a566d6a2c3a524,1.600007,1150
onboarding__chooseLoginType,1538424760000010,46eb12785d3e4ffcf9a566d6a2c3a524,11.905973,1150
onboarding_login_Type1,1538424760006011,46eb12785d3e4ffcf9a566d6a2c3a524,0.006000999999999999,1150
onboarding_welcome_screen,1538424797468010,46eb12785d3e4ffcf9a566d6a2c3a524,37.461999,1150
onboarding_welcome_screen,1538424799907022,46eb12785d3e4ffcf9a566d6a2c3a524,2.439012,1150
passed,1538424820220082,46eb12785d3e4ffcf9a566d6a2c3a524,20.31306,1150
onboarding_welcome_screen,1538409069216002,47024abea73b6d25755b1b9237c34515,,1151
onboarding_otherLogin__show,1538409088732007,47024abea73b6d25755b1b9237c34515,19.516005,1151
onboarding_welcome_screen,1538409094994018,47024abea73b6d25755b1b9237c34515,6.262011,1151
onboarding_welcome_screen,1538409127293004,47024abea73b6d25755b1b9237c34515,32.298986,1151
onboarding_welcome_screen,1538409162341050,47024abea73b6d25755b1b9237c34515,35.048046,1151
onboarding_welcome_screen,1538409213902300,47024abea73b6d25755b1b9237c34515,51.56125,1151
onboarding_welcome_screen,1538409257738329,47024abea73b6d25755b1b9237c34515,43.836028999999996,1151
passed,1538409264615345,47024abea73b6d25755b1b9237c34515,6.877016,1151
onboarding_welcome_screen,1538416561140002,471148aef8fc12a0bc54b84d7f4c5ebb,,1152
onboarding_otherLogin__show,1538416566831054,471148aef8fc12a0bc54b84d7f4c5ebb,5.691052,1152
onboarding_otherLogin__close,1538416572309096,471148aef8fc12a0bc54b84d7f4c5ebb,5.478041999999999,1152
onboarding_otherLogin__show,1538416575237104,471148aef8fc12a0bc54b84d7f4c5ebb,2.928008,1152
onboarding_otherLogin__chooseLoginType,1538416578318003,471148aef8fc12a0bc54b84d7f4c5ebb,3.080899,1152
onboarding_otherLogin_privacy_policyShown,1538416578346004,471148aef8fc12a0bc54b84d7f4c5ebb,0.028000999999999998,1152
onboarding_profile_edit_close,1538416606543341,471148aef8fc12a0bc54b84d7f4c5ebb,28.197337,1152
onboarding__chooseLoginType,1538416612798377,471148aef8fc12a0bc54b84d7f4c5ebb,6.2550360000000005,1152
onboarding_login_Type1,1538416612981378,471148aef8fc12a0bc54b84d7f4c5ebb,0.183001,1152
onboarding_welcome_screen,1538416636390010,471148aef8fc12a0bc54b84d7f4c5ebb,23.408632,1152
onboarding_welcome_screen,1538416638945023,471148aef8fc12a0bc54b84d7f4c5ebb,2.555013,1152
passed,1538416665542149,471148aef8fc12a0bc54b84d7f4c5ebb,26.597126,1152
onboarding_welcome_screen,1538406317990002,471614548fafd643ac39fe3682518867,,1153
onboarding_otherLogin__show,1538406326128004,471614548fafd643ac39fe3682518867,8.138002,1153
onboarding_otherLogin__close,1538406331076009,471614548fafd643ac39fe3682518867,4.948005,1153
onboarding__chooseLoginType,1538406331894001,471614548fafd643ac39fe3682518867,0.817992,1153
onboarding_privacy_policyShown,1538406331919002,471614548fafd643ac39fe3682518867,0.025001,1153
onboarding_login_Type1,1538406331940003,471614548fafd643ac39fe3682518867,0.021001,1153
onboarding_privacy_policyAccepted,1538406333093004,471614548fafd643ac39fe3682518867,1.153001,1153
onboarding_welcome_screen,1538406358592009,471614548fafd643ac39fe3682518867,25.499005,1153
onboarding_welcome_screen,1538406362209021,471614548fafd643ac39fe3682518867,3.6170120000000003,1153
passed,1538406376754041,471614548fafd643ac39fe3682518867,14.545020000000001,1153
onboarding_welcome_screen,1538413151125002,472e6dcd8ef3569f91a37a1fdc0767f7,,1154
onboarding_otherLogin__show,1538413162415009,472e6dcd8ef3569f91a37a1fdc0767f7,11.290007000000001,1154
onboarding_otherLogin__chooseLoginType,1538413168252014,472e6dcd8ef3569f91a37a1fdc0767f7,5.837005,1154
onboarding_otherLogin_privacy_policyShown,1538413168295015,472e6dcd8ef3569f91a37a1fdc0767f7,0.043001,1154
onboarding_profile_edit_close,1538413182666007,472e6dcd8ef3569f91a37a1fdc0767f7,14.370992000000001,1154
onboarding__chooseLoginType,1538413185026039,472e6dcd8ef3569f91a37a1fdc0767f7,2.360032,1154
onboarding_login_Type2,1538413185189040,472e6dcd8ef3569f91a37a1fdc0767f7,0.163001,1154
onboarding_otherLogin__show,1538413192570054,472e6dcd8ef3569f91a37a1fdc0767f7,7.3810139999999995,1154
onboarding_otherLogin__chooseLoginType,1538413199059060,472e6dcd8ef3569f91a37a1fdc0767f7,6.489006,1154
onboarding_profile_edit_close,1538413201425002,472e6dcd8ef3569f91a37a1fdc0767f7,2.365942,1154
onboarding__chooseLoginType,1538413394779007,472e6dcd8ef3569f91a37a1fdc0767f7,193.354005,1154
onboarding_login_Type1,1538413394888008,472e6dcd8ef3569f91a37a1fdc0767f7,0.109001,1154
onboarding_welcome_screen,1538413523486002,472e6dcd8ef3569f91a37a1fdc0767f7,128.597994,1154
onboarding__chooseLoginType,1538413525388010,472e6dcd8ef3569f91a37a1fdc0767f7,1.9020080000000001,1154
onboarding_login_Type1,1538413525541011,472e6dcd8ef3569f91a37a1fdc0767f7,0.153001,1154
onboarding__loginFailure,1538413528919012,472e6dcd8ef3569f91a37a1fdc0767f7,3.3780010000000003,1154
lost,1538413528919013,472e6dcd8ef3569f91a37a1fdc0767f7,1e-06,1154
onboarding_welcome_screen,1538358687602002,473b6879a23f262fc38a152651b76da2,,1155
onboarding_welcome_screen,1538375181603002,473b6879a23f262fc38a152651b76da2,16494.001,1155
onboarding_welcome_screen,1538375210175002,473b6879a23f262fc38a152651b76da2,28.572,1155
lost,1538375210175003,473b6879a23f262fc38a152651b76da2,1e-06,1155
onboarding_welcome_screen,1538426358413002,474ae19cda089423cb5abaea7a7fd450,,1156
onboarding_otherLogin__show,1538426370040015,474ae19cda089423cb5abaea7a7fd450,11.627013999999999,1156
onboarding_welcome_screen,1538426376736004,474ae19cda089423cb5abaea7a7fd450,6.695988000000001,1156
lost,1538426376736005,474ae19cda089423cb5abaea7a7fd450,1e-06,1156
onboarding_welcome_screen,1538387329525002,4755590b91da4f23420b3d14acc60ccc,,1157
onboarding__chooseLoginType,1538387334984002,4755590b91da4f23420b3d14acc60ccc,5.459,1157
onboarding_privacy_policyShown,1538387335027003,4755590b91da4f23420b3d14acc60ccc,0.043001,1157
onboarding_login_Type1,1538387335040004,4755590b91da4f23420b3d14acc60ccc,0.013000999999999999,1157
onboarding_privacy_policyAccepted,1538387339385011,4755590b91da4f23420b3d14acc60ccc,4.345007,1157
onboarding_welcome_screen,1538387444522011,4755590b91da4f23420b3d14acc60ccc,105.137,1157
onboarding_welcome_screen,1538387462167027,4755590b91da4f23420b3d14acc60ccc,17.645016000000002,1157
passed,1538387493641125,4755590b91da4f23420b3d14acc60ccc,31.474097999999998,1157
onboarding_welcome_screen,1538363125934002,4763f4de805cd675dc645589b1de649b,,1158
onboarding_otherLogin__show,1538363145875043,4763f4de805cd675dc645589b1de649b,19.941041000000002,1158
onboarding_welcome_screen,1538363150247054,4763f4de805cd675dc645589b1de649b,4.372011,1158
onboarding_welcome_screen,1538363172064003,4763f4de805cd675dc645589b1de649b,21.816948999999997,1158
onboarding_welcome_screen,1538363174910012,4763f4de805cd675dc645589b1de649b,2.846009,1158
onboarding_welcome_screen,1538363185512032,4763f4de805cd675dc645589b1de649b,10.60202,1158
onboarding_welcome_screen,1538363197123041,4763f4de805cd675dc645589b1de649b,11.611009,1158
passed,1538363199888055,4763f4de805cd675dc645589b1de649b,2.765014,1158
onboarding_welcome_screen,1538346292383002,47716abda696f8a21538f75a8829e25a,,1159
onboarding__chooseLoginType,1538346324646007,47716abda696f8a21538f75a8829e25a,32.263005,1159
onboarding_privacy_policyShown,1538346324686008,47716abda696f8a21538f75a8829e25a,0.040001,1159
onboarding_login_Type2,1538346324695009,47716abda696f8a21538f75a8829e25a,0.009001,1159
onboarding_privacy_policyAccepted,1538346330867015,47716abda696f8a21538f75a8829e25a,6.172006,1159
passed,1538346619304004,47716abda696f8a21538f75a8829e25a,288.43698900000004,1159
onboarding_welcome_screen,1538357594054002,4781a390e955847d9fedf5401a37fbd8,,1160
onboarding__chooseLoginType,1538357600186011,4781a390e955847d9fedf5401a37fbd8,6.132009,1160
onboarding_privacy_policyShown,1538357600219012,4781a390e955847d9fedf5401a37fbd8,0.033001,1160
onboarding_login_Type1,1538357600231013,4781a390e955847d9fedf5401a37fbd8,0.012001000000000001,1160
onboarding_privacy_policyAccepted,1538357602755018,4781a390e955847d9fedf5401a37fbd8,2.524005,1160
onboarding__loginFailure,1538359645654002,4781a390e955847d9fedf5401a37fbd8,2042.898984,1160
onboarding_login_Type1_cancel,1538359645664003,4781a390e955847d9fedf5401a37fbd8,0.010001000000000001,1160
onboarding__chooseLoginType,1538359647053013,4781a390e955847d9fedf5401a37fbd8,1.38901,1160
onboarding_login_Type1,1538359647103014,4781a390e955847d9fedf5401a37fbd8,0.050001,1160
onboarding_privacy_policyAccepted,1538359648271017,4781a390e955847d9fedf5401a37fbd8,1.1680030000000001,1160
onboarding_welcome_screen,1538359679108009,4781a390e955847d9fedf5401a37fbd8,30.836992,1160
onboarding_welcome_screen,1538359686043021,4781a390e955847d9fedf5401a37fbd8,6.9350119999999995,1160
passed,1538359728856190,4781a390e955847d9fedf5401a37fbd8,42.813169,1160
onboarding_welcome_screen,1538379691732002,479388c91cfa4c497d50c01f2a37f11b,,1161
onboarding__chooseLoginType,1538379702802041,479388c91cfa4c497d50c01f2a37f11b,11.070039,1161
onboarding_privacy_policyShown,1538379702878042,479388c91cfa4c497d50c01f2a37f11b,0.076001,1161
onboarding_login_Type2,1538379702902043,479388c91cfa4c497d50c01f2a37f11b,0.024000999999999998,1161
onboarding_privacy_policyAccepted,1538379706987002,479388c91cfa4c497d50c01f2a37f11b,4.084959,1161
onboarding_otherLogin__show,1538379719356017,479388c91cfa4c497d50c01f2a37f11b,12.369015,1161
onboarding_welcome_screen,1538379721861021,479388c91cfa4c497d50c01f2a37f11b,2.505004,1161
onboarding_welcome_screen,1538379736282003,479388c91cfa4c497d50c01f2a37f11b,14.420982,1161
onboarding_welcome_screen,1538379739883009,479388c91cfa4c497d50c01f2a37f11b,3.601006,1161
onboarding_welcome_screen,1538379746569017,479388c91cfa4c497d50c01f2a37f11b,6.686008,1161
onboarding_welcome_screen,1538379751160023,479388c91cfa4c497d50c01f2a37f11b,4.591006,1161
passed,1538379755955031,479388c91cfa4c497d50c01f2a37f11b,4.795008,1161
onboarding_welcome_screen,1538377312437002,47972c7ced4b463512b4c38bc6b7c25a,,1162
onboarding__chooseLoginType,1538377323041012,47972c7ced4b463512b4c38bc6b7c25a,10.60401,1162
onboarding_privacy_policyShown,1538377323109013,47972c7ced4b463512b4c38bc6b7c25a,0.068001,1162
onboarding_login_Type2,1538377323121014,47972c7ced4b463512b4c38bc6b7c25a,0.012001000000000001,1162
onboarding_privacy_policyDecline,1538377328159002,47972c7ced4b463512b4c38bc6b7c25a,5.0379879999999995,1162
onboarding__chooseLoginType,1538377333748011,47972c7ced4b463512b4c38bc6b7c25a,5.589009,1162
onboarding_login_Type2,1538377333767012,47972c7ced4b463512b4c38bc6b7c25a,0.019001,1162
onboarding__chooseLoginType,1538377333769013,47972c7ced4b463512b4c38bc6b7c25a,0.002001,1162
onboarding_login_Type1,1538377333779014,47972c7ced4b463512b4c38bc6b7c25a,0.010001000000000001,1162
lost,1538377333779015,47972c7ced4b463512b4c38bc6b7c25a,1e-06,1162
onboarding_welcome_screen,1538406942753002,47bbcac1b9be980095aa1764ce8ae67c,,1163
onboarding_otherLogin__show,1538406956771026,47bbcac1b9be980095aa1764ce8ae67c,14.018023999999999,1163
onboarding_otherLogin__chooseLoginType,1538406958658006,47bbcac1b9be980095aa1764ce8ae67c,1.8869799999999999,1163
onboarding_otherLogin_privacy_policyShown,1538406958681007,47bbcac1b9be980095aa1764ce8ae67c,0.023001,1163
onboarding_welcome_screen,1538406974898004,47bbcac1b9be980095aa1764ce8ae67c,16.216997,1163
onboarding_welcome_screen,1538406980675020,47bbcac1b9be980095aa1764ce8ae67c,5.777016000000001,1163
lost,1538406980675021,47bbcac1b9be980095aa1764ce8ae67c,1e-06,1163
onboarding_welcome_screen,1538406349752002,47bc9a02d7b374b79e27dbb56d31ddb9,,1164
onboarding__chooseLoginType,1538406352173005,47bc9a02d7b374b79e27dbb56d31ddb9,2.421003,1164
onboarding_privacy_policyShown,1538406352192006,47bc9a02d7b374b79e27dbb56d31ddb9,0.019001,1164
onboarding_login_Type1,1538406352198007,47bc9a02d7b374b79e27dbb56d31ddb9,0.006000999999999999,1164
onboarding_privacy_policyAccepted,1538406354302014,47bc9a02d7b374b79e27dbb56d31ddb9,2.104007,1164
onboarding_welcome_screen,1538406362832010,47bc9a02d7b374b79e27dbb56d31ddb9,8.529996,1164
onboarding_welcome_screen,1538406372846048,47bc9a02d7b374b79e27dbb56d31ddb9,10.014038000000001,1164
passed,1538406402536143,47bc9a02d7b374b79e27dbb56d31ddb9,29.690095,1164
onboarding_welcome_screen,1538403252858002,47c61c00f050fdfcb8446f1b13cf7f6a,,1165
onboarding__chooseLoginType,1538403258548008,47c61c00f050fdfcb8446f1b13cf7f6a,5.6900059999999995,1165
onboarding_privacy_policyShown,1538403258594009,47c61c00f050fdfcb8446f1b13cf7f6a,0.046001,1165
onboarding_login_Type1,1538403258606010,47c61c00f050fdfcb8446f1b13cf7f6a,0.012001000000000001,1165
onboarding_privacy_policyAccepted,1538403261266019,47c61c00f050fdfcb8446f1b13cf7f6a,2.660009,1165
onboarding__loginFailure,1538403282180003,47c61c00f050fdfcb8446f1b13cf7f6a,20.913984,1165
onboarding_login_Type1_cancel,1538403282181004,47c61c00f050fdfcb8446f1b13cf7f6a,0.001001,1165
onboarding_otherLogin__show,1538403285783035,47c61c00f050fdfcb8446f1b13cf7f6a,3.6020309999999998,1165
onboarding_welcome_screen,1538403287928045,47c61c00f050fdfcb8446f1b13cf7f6a,2.1450099999999996,1165
onboarding_welcome_screen,1538403296079003,47c61c00f050fdfcb8446f1b13cf7f6a,8.150958000000001,1165
onboarding_welcome_screen,1538403300933014,47c61c00f050fdfcb8446f1b13cf7f6a,4.854011,1165
onboarding_welcome_screen,1538403303488028,47c61c00f050fdfcb8446f1b13cf7f6a,2.555014,1165
onboarding_welcome_screen,1538403306713037,47c61c00f050fdfcb8446f1b13cf7f6a,3.225009,1165
passed,1538403307819049,47c61c00f050fdfcb8446f1b13cf7f6a,1.106012,1165
onboarding_welcome_screen,1538344155100002,47cf6a83c55470d9e469c061481ea38d,,1166
onboarding_otherLogin__show,1538344162143009,47cf6a83c55470d9e469c061481ea38d,7.043007000000001,1166
onboarding_welcome_screen,1538344164651019,47cf6a83c55470d9e469c061481ea38d,2.50801,1166
onboarding_welcome_screen,1538344171829007,47cf6a83c55470d9e469c061481ea38d,7.177988,1166
onboarding_welcome_screen,1538344177234019,47cf6a83c55470d9e469c061481ea38d,5.405012,1166
onboarding_welcome_screen,1538344179263025,47cf6a83c55470d9e469c061481ea38d,2.0290060000000003,1166
passed,1538344182979034,47cf6a83c55470d9e469c061481ea38d,3.7160089999999997,1166
onboarding_welcome_screen,1538358597229002,47d37e04b9007c676ab88d63dd684d1b,,1167
onboarding_otherLogin__show,1538371650086042,47d37e04b9007c676ab88d63dd684d1b,13052.85704,1167
onboarding_welcome_screen,1538371657232009,47d37e04b9007c676ab88d63dd684d1b,7.145967,1167
onboarding_welcome_screen,1538371662570024,47d37e04b9007c676ab88d63dd684d1b,5.338015,1167
onboarding_welcome_screen,1538371665462065,47d37e04b9007c676ab88d63dd684d1b,2.892041,1167
lost,1538371665462066,47d37e04b9007c676ab88d63dd684d1b,1e-06,1167
onboarding_welcome_screen,1538384467636002,47e4f486fad65bce286eac8f389a6297,,1168
onboarding__chooseLoginType,1538384473893006,47e4f486fad65bce286eac8f389a6297,6.257004,1168
onboarding_privacy_policyShown,1538384473918007,47e4f486fad65bce286eac8f389a6297,0.025001,1168
onboarding_login_Type2,1538384473925007,47e4f486fad65bce286eac8f389a6297,0.007001,1168
onboarding_privacy_policyAccepted,1538384475415014,47e4f486fad65bce286eac8f389a6297,1.490006,1168
passed,1538384498956004,47e4f486fad65bce286eac8f389a6297,23.54099,1168
onboarding_welcome_screen,1538359984082002,4815148330549a4afca13d3168975fcd,,1169
passed,1538359989407001,4815148330549a4afca13d3168975fcd,5.324999,1169
onboarding_welcome_screen,1538347787313002,48468af2fca8f6101e68f13f722992a0,,1170
onboarding__chooseLoginType,1538347794005003,48468af2fca8f6101e68f13f722992a0,6.692000999999999,1170
onboarding_privacy_policyShown,1538347794048004,48468af2fca8f6101e68f13f722992a0,0.043001,1170
onboarding_login_Type1,1538347794064005,48468af2fca8f6101e68f13f722992a0,0.016000999999999998,1170
onboarding_privacy_policyAccepted,1538347796949007,48468af2fca8f6101e68f13f722992a0,2.8850029999999998,1170
onboarding_welcome_screen,1538347807921010,48468af2fca8f6101e68f13f722992a0,10.972002,1170
onboarding_welcome_screen,1538347810122029,48468af2fca8f6101e68f13f722992a0,2.201019,1170
passed,1538347864103099,48468af2fca8f6101e68f13f722992a0,53.981069999999995,1170
onboarding_welcome_screen,1538421714361002,4873de2b8cf52f426c2983fccb5ef0e9,,1171
onboarding_otherLogin__show,1538421722676007,4873de2b8cf52f426c2983fccb5ef0e9,8.315005000000001,1171
onboarding_welcome_screen,1538421727485071,4873de2b8cf52f426c2983fccb5ef0e9,4.809064,1171
onboarding_welcome_screen,1538421730943015,4873de2b8cf52f426c2983fccb5ef0e9,3.4579440000000004,1171
onboarding_welcome_screen,1538421762042174,4873de2b8cf52f426c2983fccb5ef0e9,31.099159000000004,1171
onboarding_welcome_screen,1538421770734184,4873de2b8cf52f426c2983fccb5ef0e9,8.69201,1171
passed,1538421773540196,4873de2b8cf52f426c2983fccb5ef0e9,2.806012,1171
onboarding_welcome_screen,1538344845958003,48770bff69f30ac2c9f16434eb0c0289,,1172
onboarding_welcome_screen,1538345074800009,48770bff69f30ac2c9f16434eb0c0289,228.842006,1172
onboarding_welcome_screen,1538345077845033,48770bff69f30ac2c9f16434eb0c0289,3.045024,1172
passed,1538345087533045,48770bff69f30ac2c9f16434eb0c0289,9.688011999999999,1172
onboarding_welcome_screen,1538380641729002,48844eb4d1bc2b7969f3a56d1c17d288,,1173
onboarding__chooseLoginType,1538380655147005,48844eb4d1bc2b7969f3a56d1c17d288,13.418003,1173
onboarding_privacy_policyShown,1538380655193006,48844eb4d1bc2b7969f3a56d1c17d288,0.046001,1173
